Time,Cd,Cd(f),Cd(r),Cl,Cl(f),Cl(r),CmPitch,CmRoll,CmYaw,Cs,Cs(f),Cs(r)
1470.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560206,0.01981846,0.05578361
1471.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.0557836
1472.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560205,0.01981844,0.0557836
1473.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1474.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578361
1475.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1476.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1477.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1478.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1479.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1480.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1481.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1482.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1483.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578363
1484.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560205,0.01981842,0.05578363
1485.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1486.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560207,0.01981843,0.05578364
1487.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560207,0.01981844,0.05578364
1488.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560208,0.01981844,0.05578363
1489.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560208,0.01981845,0.05578363
1490.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1491.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1492.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1493.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1494.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1495.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1496.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1497.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1498.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1499.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1500.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578361
1501.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516138,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1502.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981844,0.05578361
1503.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1504.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1505.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1506.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1507.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1508.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1509.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1510.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1511.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1512.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1513.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1514.0,0.1062925,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936152,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1515.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1516.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578363
1517.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1518.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936151,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1519.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1520.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1521.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1522.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1523.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1524.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1525.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516135,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1526.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1527.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1528.0,0.1062924,-1.066753,1.173045,-1.690457,-0.2516134,-1.438844,0.5936152,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1529.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1530.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1531.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578361
1532.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1533.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1534.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578362
1535.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1536.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1537.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1538.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1539.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1540.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1541.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1542.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1543.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1544.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1545.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1546.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1547.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1548.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578362
1549.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1550.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1551.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1552.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1553.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936154,-1.119899,-0.0179826,0.07560206,0.01981844,0.05578363
1554.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1555.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1556.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1557.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1558.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1559.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516134,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560205,0.01981844,0.05578361
1560.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1561.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1562.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578362
1563.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578363
1564.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1565.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1566.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1567.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1568.0,0.1062924,-1.066753,1.173046,-1.690457,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1569.0,0.1062924,-1.066753,1.173046,-1.690457,-0.2516134,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560206,0.01981844,0.05578361
1570.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1571.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1572.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1573.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1574.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1575.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1576.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560207,0.01981846,0.05578361
1577.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578361
1578.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560206,0.01981845,0.05578361
1579.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578361
1580.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1581.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1582.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1583.0,0.1062925,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1584.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1585.0,0.1062924,-1.066753,1.173045,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1586.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560208,0.01981846,0.05578362
1587.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560208,0.01981846,0.05578362
1588.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1589.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1590.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1591.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981843,0.05578362
1592.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1593.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1594.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516137,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1595.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1596.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936155,-1.119899,-0.01798258,0.07560208,0.01981845,0.05578362
1597.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798258,0.07560208,0.01981845,0.05578362
1598.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1599.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578362
1600.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1601.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1602.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578362
1603.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1604.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.01798259,0.07560206,0.01981845,0.05578362
1605.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1606.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1607.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798258,0.07560207,0.01981845,0.05578362
1608.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1609.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1610.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798259,0.07560205,0.01981843,0.05578362
1611.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798259,0.07560204,0.01981843,0.05578361
1612.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.01798259,0.07560204,0.01981843,0.05578361
1613.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.119899,-0.0179826,0.07560204,0.01981843,0.05578362
1614.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578362
1615.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560206,0.01981843,0.05578363
1616.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981844,0.05578363
1617.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516135,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560207,0.01981844,0.05578364
1618.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1619.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.119899,-0.0179826,0.07560207,0.01981843,0.05578363
1620.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1621.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936156,-1.119899,-0.0179826,0.07560205,0.01981842,0.05578363
1622.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936157,-1.119899,-0.0179826,0.07560205,0.01981842,0.05578363
1623.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560205,0.01981842,0.05578363
1624.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936158,-1.1199,-0.01798261,0.07560206,0.01981842,0.05578363
1625.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516137,-1.438845,0.5936158,-1.1199,-0.0179826,0.07560206,0.01981843,0.05578364
1626.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1627.0,0.1062925,-1.066753,1.173046,-1.690459,-0.2516136,-1.438845,0.5936157,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1628.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560207,0.01981843,0.05578364
1629.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560207,0.01981843,0.05578364
1630.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438844,0.5936155,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1631.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516135,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560206,0.01981843,0.05578363
1632.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.119899,-0.0179826,0.07560205,0.01981843,0.05578363
1633.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560205,0.01981843,0.05578363
1634.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560206,0.01981843,0.05578363
1635.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936156,-1.1199,-0.0179826,0.07560206,0.01981843,0.05578363
1636.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438845,0.5936155,-1.1199,-0.01798259,0.07560207,0.01981844,0.05578363
1637.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560207,0.01981844,0.05578363
1638.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578363
1639.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1640.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
1641.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936152,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1642.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578361
1643.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1644.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560205,0.01981844,0.05578361
1645.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1646.0,0.1062925,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936154,-1.119899,-0.01798259,0.07560206,0.01981844,0.05578362
1647.0,0.1062924,-1.066753,1.173046,-1.690458,-0.2516136,-1.438844,0.5936153,-1.119899,-0.01798259,0.07560207,0.01981845,0.05578362
