# Force and moment coefficients
# dragDir     : (9.985742e-01 0.000000e+00 -5.338206e-02)
# sideDir     : (-0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (5.338206e-02 0.000000e+00 9.985742e-01)
# rollAxis    : (9.985742e-01 0.000000e+00 -5.338206e-02)
# pitchAxis   : (-0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (5.338206e-02 0.000000e+00 9.985742e-01)
# magUInf     : 1.020000e+02
# lRef        : 8.059000e-01
# Aref        : 9.290304e-02
# CofR        : (2.037250e-01 0.000000e+00 9.120000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
565           	1.062915e-01	-1.066721e+00	1.173012e+00	-1.690404e+00	-2.516120e-01	-1.438792e+00	5.935902e-01	-1.119866e+00	-1.798325e-02	7.559989e-02	1.981669e-02	5.578320e-02
566           	1.062915e-01	-1.066721e+00	1.173013e+00	-1.690405e+00	-2.516119e-01	-1.438793e+00	5.935905e-01	-1.119867e+00	-1.798325e-02	7.559993e-02	1.981672e-02	5.578321e-02
567           	1.062915e-01	-1.066722e+00	1.173013e+00	-1.690405e+00	-2.516119e-01	-1.438794e+00	5.935908e-01	-1.119867e+00	-1.798324e-02	7.559996e-02	1.981674e-02	5.578321e-02
568           	1.062915e-01	-1.066722e+00	1.173013e+00	-1.690406e+00	-2.516118e-01	-1.438794e+00	5.935911e-01	-1.119868e+00	-1.798323e-02	7.559999e-02	1.981677e-02	5.578322e-02
569           	1.062915e-01	-1.066722e+00	1.173014e+00	-1.690406e+00	-2.516119e-01	-1.438794e+00	5.935913e-01	-1.119868e+00	-1.798321e-02	7.560001e-02	1.981679e-02	5.578322e-02
570           	1.062915e-01	-1.066723e+00	1.173014e+00	-1.690407e+00	-2.516119e-01	-1.438795e+00	5.935916e-01	-1.119868e+00	-1.798321e-02	7.560003e-02	1.981681e-02	5.578323e-02
571           	1.062916e-01	-1.066723e+00	1.173014e+00	-1.690408e+00	-2.516120e-01	-1.438796e+00	5.935918e-01	-1.119869e+00	-1.798320e-02	7.560005e-02	1.981683e-02	5.578323e-02
572           	1.062916e-01	-1.066723e+00	1.173015e+00	-1.690408e+00	-2.516121e-01	-1.438796e+00	5.935920e-01	-1.119869e+00	-1.798319e-02	7.560007e-02	1.981684e-02	5.578323e-02
573           	1.062916e-01	-1.066724e+00	1.173015e+00	-1.690409e+00	-2.516121e-01	-1.438797e+00	5.935923e-01	-1.119869e+00	-1.798319e-02	7.560009e-02	1.981686e-02	5.578323e-02
574           	1.062916e-01	-1.066724e+00	1.173016e+00	-1.690410e+00	-2.516121e-01	-1.438797e+00	5.935926e-01	-1.119870e+00	-1.798318e-02	7.560012e-02	1.981687e-02	5.578324e-02
575           	1.062916e-01	-1.066724e+00	1.173016e+00	-1.690410e+00	-2.516121e-01	-1.438798e+00	5.935930e-01	-1.119870e+00	-1.798318e-02	7.560015e-02	1.981690e-02	5.578325e-02
576           	1.062916e-01	-1.066725e+00	1.173016e+00	-1.690411e+00	-2.516121e-01	-1.438799e+00	5.935933e-01	-1.119871e+00	-1.798317e-02	7.560017e-02	1.981692e-02	5.578326e-02
577           	1.062916e-01	-1.066725e+00	1.173017e+00	-1.690411e+00	-2.516121e-01	-1.438799e+00	5.935935e-01	-1.119871e+00	-1.798316e-02	7.560020e-02	1.981694e-02	5.578326e-02
578           	1.062916e-01	-1.066725e+00	1.173017e+00	-1.690412e+00	-2.516121e-01	-1.438800e+00	5.935937e-01	-1.119871e+00	-1.798315e-02	7.560023e-02	1.981696e-02	5.578327e-02
579           	1.062916e-01	-1.066726e+00	1.173017e+00	-1.690412e+00	-2.516121e-01	-1.438800e+00	5.935940e-01	-1.119872e+00	-1.798315e-02	7.560025e-02	1.981698e-02	5.578328e-02
580           	1.062916e-01	-1.066726e+00	1.173018e+00	-1.690413e+00	-2.516121e-01	-1.438801e+00	5.935943e-01	-1.119872e+00	-1.798315e-02	7.560027e-02	1.981699e-02	5.578328e-02
581           	1.062917e-01	-1.066726e+00	1.173018e+00	-1.690413e+00	-2.516122e-01	-1.438801e+00	5.935945e-01	-1.119872e+00	-1.798314e-02	7.560029e-02	1.981701e-02	5.578328e-02
582           	1.062917e-01	-1.066727e+00	1.173018e+00	-1.690414e+00	-2.516122e-01	-1.438802e+00	5.935947e-01	-1.119873e+00	-1.798313e-02	7.560031e-02	1.981702e-02	5.578328e-02
583           	1.062917e-01	-1.066727e+00	1.173019e+00	-1.690415e+00	-2.516122e-01	-1.438802e+00	5.935951e-01	-1.119873e+00	-1.798313e-02	7.560032e-02	1.981703e-02	5.578329e-02
584           	1.062917e-01	-1.066727e+00	1.173019e+00	-1.690415e+00	-2.516123e-01	-1.438803e+00	5.935954e-01	-1.119873e+00	-1.798312e-02	7.560034e-02	1.981705e-02	5.578329e-02
585           	1.062917e-01	-1.066728e+00	1.173019e+00	-1.690416e+00	-2.516123e-01	-1.438804e+00	5.935956e-01	-1.119874e+00	-1.798311e-02	7.560037e-02	1.981707e-02	5.578330e-02
586           	1.062917e-01	-1.066728e+00	1.173020e+00	-1.690416e+00	-2.516123e-01	-1.438804e+00	5.935959e-01	-1.119874e+00	-1.798311e-02	7.560040e-02	1.981709e-02	5.578330e-02
587           	1.062917e-01	-1.066728e+00	1.173020e+00	-1.690417e+00	-2.516123e-01	-1.438804e+00	5.935961e-01	-1.119874e+00	-1.798310e-02	7.560042e-02	1.981711e-02	5.578331e-02
588           	1.062917e-01	-1.066729e+00	1.173020e+00	-1.690417e+00	-2.516123e-01	-1.438805e+00	5.935963e-01	-1.119875e+00	-1.798309e-02	7.560045e-02	1.981713e-02	5.578332e-02
589           	1.062917e-01	-1.066729e+00	1.173021e+00	-1.690418e+00	-2.516123e-01	-1.438805e+00	5.935966e-01	-1.119875e+00	-1.798308e-02	7.560047e-02	1.981715e-02	5.578332e-02
590           	1.062917e-01	-1.066729e+00	1.173021e+00	-1.690418e+00	-2.516123e-01	-1.438806e+00	5.935968e-01	-1.119875e+00	-1.798308e-02	7.560049e-02	1.981717e-02	5.578332e-02
591           	1.062918e-01	-1.066729e+00	1.173021e+00	-1.690419e+00	-2.516123e-01	-1.438806e+00	5.935970e-01	-1.119875e+00	-1.798307e-02	7.560050e-02	1.981718e-02	5.578332e-02
592           	1.062918e-01	-1.066730e+00	1.173021e+00	-1.690419e+00	-2.516123e-01	-1.438807e+00	5.935972e-01	-1.119876e+00	-1.798306e-02	7.560052e-02	1.981720e-02	5.578332e-02
593           	1.062918e-01	-1.066730e+00	1.173022e+00	-1.690420e+00	-2.516124e-01	-1.438807e+00	5.935975e-01	-1.119876e+00	-1.798306e-02	7.560053e-02	1.981721e-02	5.578332e-02
594           	1.062918e-01	-1.066730e+00	1.173022e+00	-1.690420e+00	-2.516124e-01	-1.438808e+00	5.935978e-01	-1.119876e+00	-1.798305e-02	7.560055e-02	1.981723e-02	5.578333e-02
595           	1.062918e-01	-1.066731e+00	1.173022e+00	-1.690421e+00	-2.516124e-01	-1.438808e+00	5.935980e-01	-1.119877e+00	-1.798304e-02	7.560057e-02	1.981725e-02	5.578333e-02
596           	1.062918e-01	-1.066731e+00	1.173023e+00	-1.690421e+00	-2.516124e-01	-1.438809e+00	5.935982e-01	-1.119877e+00	-1.798303e-02	7.560060e-02	1.981727e-02	5.578333e-02
597           	1.062918e-01	-1.066731e+00	1.173023e+00	-1.690422e+00	-2.516124e-01	-1.438809e+00	5.935984e-01	-1.119877e+00	-1.798303e-02	7.560062e-02	1.981728e-02	5.578334e-02
598           	1.062918e-01	-1.066732e+00	1.173023e+00	-1.690422e+00	-2.516124e-01	-1.438810e+00	5.935987e-01	-1.119877e+00	-1.798302e-02	7.560064e-02	1.981729e-02	5.578334e-02
599           	1.062918e-01	-1.066732e+00	1.173024e+00	-1.690422e+00	-2.516124e-01	-1.438810e+00	5.935989e-01	-1.119878e+00	-1.798302e-02	7.560065e-02	1.981731e-02	5.578334e-02
600           	1.062918e-01	-1.066732e+00	1.173024e+00	-1.690423e+00	-2.516124e-01	-1.438810e+00	5.935991e-01	-1.119878e+00	-1.798301e-02	7.560067e-02	1.981732e-02	5.578334e-02
601           	1.062918e-01	-1.066732e+00	1.173024e+00	-1.690423e+00	-2.516124e-01	-1.438811e+00	5.935993e-01	-1.119878e+00	-1.798301e-02	7.560068e-02	1.981733e-02	5.578335e-02
602           	1.062919e-01	-1.066733e+00	1.173024e+00	-1.690424e+00	-2.516124e-01	-1.438812e+00	5.935996e-01	-1.119879e+00	-1.798301e-02	7.560069e-02	1.981734e-02	5.578335e-02
603           	1.062919e-01	-1.066733e+00	1.173025e+00	-1.690425e+00	-2.516125e-01	-1.438812e+00	5.935998e-01	-1.119879e+00	-1.798301e-02	7.560071e-02	1.981735e-02	5.578336e-02
604           	1.062919e-01	-1.066733e+00	1.173025e+00	-1.690425e+00	-2.516126e-01	-1.438812e+00	5.936000e-01	-1.119879e+00	-1.798300e-02	7.560072e-02	1.981736e-02	5.578336e-02
605           	1.062919e-01	-1.066733e+00	1.173025e+00	-1.690425e+00	-2.516126e-01	-1.438813e+00	5.936001e-01	-1.119879e+00	-1.798300e-02	7.560074e-02	1.981737e-02	5.578337e-02
606           	1.062919e-01	-1.066734e+00	1.173026e+00	-1.690426e+00	-2.516126e-01	-1.438813e+00	5.936004e-01	-1.119880e+00	-1.798300e-02	7.560075e-02	1.981738e-02	5.578337e-02
607           	1.062919e-01	-1.066734e+00	1.173026e+00	-1.690426e+00	-2.516126e-01	-1.438814e+00	5.936006e-01	-1.119880e+00	-1.798299e-02	7.560077e-02	1.981739e-02	5.578338e-02
608           	1.062919e-01	-1.066734e+00	1.173026e+00	-1.690427e+00	-2.516125e-01	-1.438814e+00	5.936007e-01	-1.119880e+00	-1.798299e-02	7.560079e-02	1.981741e-02	5.578338e-02
609           	1.062919e-01	-1.066734e+00	1.173026e+00	-1.690427e+00	-2.516125e-01	-1.438814e+00	5.936008e-01	-1.119880e+00	-1.798298e-02	7.560081e-02	1.981743e-02	5.578338e-02
610           	1.062919e-01	-1.066734e+00	1.173026e+00	-1.690427e+00	-2.516125e-01	-1.438814e+00	5.936010e-01	-1.119880e+00	-1.798297e-02	7.560082e-02	1.981744e-02	5.578338e-02
611           	1.062919e-01	-1.066735e+00	1.173027e+00	-1.690427e+00	-2.516125e-01	-1.438815e+00	5.936012e-01	-1.119881e+00	-1.798297e-02	7.560084e-02	1.981745e-02	5.578339e-02
612           	1.062919e-01	-1.066735e+00	1.173027e+00	-1.690428e+00	-2.516126e-01	-1.438815e+00	5.936014e-01	-1.119881e+00	-1.798297e-02	7.560085e-02	1.981746e-02	5.578339e-02
613           	1.062920e-01	-1.066735e+00	1.173027e+00	-1.690428e+00	-2.516126e-01	-1.438816e+00	5.936016e-01	-1.119881e+00	-1.798296e-02	7.560086e-02	1.981747e-02	5.578339e-02
614           	1.062920e-01	-1.066735e+00	1.173027e+00	-1.690429e+00	-2.516126e-01	-1.438816e+00	5.936018e-01	-1.119881e+00	-1.798296e-02	7.560088e-02	1.981748e-02	5.578340e-02
615           	1.062920e-01	-1.066736e+00	1.173028e+00	-1.690429e+00	-2.516126e-01	-1.438817e+00	5.936020e-01	-1.119882e+00	-1.798295e-02	7.560089e-02	1.981750e-02	5.578340e-02
616           	1.062919e-01	-1.066736e+00	1.173028e+00	-1.690430e+00	-2.516126e-01	-1.438817e+00	5.936022e-01	-1.119882e+00	-1.798294e-02	7.560091e-02	1.981751e-02	5.578340e-02
